지점명,일시,일강수량(mm)
경기,2021-12-02,0.2
경기,2021-12-03,2.1
경기,2021-12-04,
경기,2021-12-05,
경기,2021-12-06,
경기,2021-12-07,
경기,2021-12-08,
경기,2021-12-09,
경기,2021-12-10,0.7
경기,2021-12-11,
경기,2021-12-12,
경기,2021-12-13,
경기,2021-12-14,1.6
경기,2021-12-15,3.4
경기,2021-12-16,
경기,2021-12-17,
경기,2021-12-18,0.5
경기,2021-12-19,1.7
경기,2021-12-20,0
경기,2021-12-21,
경기,2021-12-22,
경기,2021-12-23,
경기,2021-12-24,0
경기,2021-12-25,
경기,2021-12-26,
경기,2021-12-27,0
경기,2021-12-28,
경기,2021-12-29,2.1
경기,2021-12-30,
경기,2021-12-31,
경기,2022-01-01,
경기,2022-01-02,0.5
경기,2022-01-03,0
경기,2022-01-04,0
경기,2022-01-05,
경기,2022-01-06,
경기,2022-01-07,
경기,2022-01-08,0
경기,2022-01-09,
경기,2022-01-10,0.5
경기,2022-01-11,0.5
경기,2022-01-12,
경기,2022-01-13,0
경기,2022-01-14,
경기,2022-01-15,0
경기,2022-01-16,
경기,2022-01-17,0.2
경기,2022-01-18,
경기,2022-01-19,0.6
경기,2022-01-20,
경기,2022-01-21,
경기,2022-01-22,
경기,2022-01-23,
경기,2022-01-24,
경기,2022-01-25,0.8
경기,2022-01-26,
경기,2022-01-27,
경기,2022-01-28,
경기,2022-01-29,
경기,2022-01-30,
경기,2022-01-31,0.8
경기,2022-02-01,1.3
경기,2022-02-02,
경기,2022-02-03,0
경기,2022-02-04,0
경기,2022-02-05,
경기,2022-02-06,
경기,2022-02-07,
경기,2022-02-08,
경기,2022-02-09,
경기,2022-02-10,
경기,2022-02-11,
경기,2022-02-12,
경기,2022-02-13,
경기,2022-02-14,1.7
경기,2022-02-15,0
경기,2022-02-16,0
경기,2022-02-17,
경기,2022-02-18,
경기,2022-02-19,
경기,2022-02-20,
경기,2022-02-21,0
경기,2022-02-22,0
경기,2022-02-23,
경기,2022-02-24,
경기,2022-02-25,
경기,2022-02-26,1
경기,2022-02-27,
경기,2022-02-28,
경기,2022-03-01,2.9
경기,2022-03-02,
경기,2022-03-03,
경기,2022-03-04,
경기,2022-03-05,
경기,2022-03-06,
경기,2022-03-07,
경기,2022-03-08,
경기,2022-03-09,
경기,2022-03-10,
경기,2022-03-11,
경기,2022-03-12,
경기,2022-03-13,22.1
경기,2022-03-14,7.9
경기,2022-03-15,
경기,2022-03-16,
경기,2022-03-17,0.1
경기,2022-03-18,0.5
경기,2022-03-19,12.2
경기,2022-03-20,
경기,2022-03-21,
경기,2022-03-22,
경기,2022-03-23,
경기,2022-03-24,
경기,2022-03-25,8.2
경기,2022-03-26,20.8
경기,2022-03-27,
경기,2022-03-28,
경기,2022-03-29,
경기,2022-03-30,0
경기,2022-03-31,
경기,2022-04-01,
경기,2022-04-02,
경기,2022-04-03,
경기,2022-04-04,
경기,2022-04-05,
경기,2022-04-06,
경기,2022-04-07,
경기,2022-04-08,
경기,2022-04-09,1.3
경기,2022-04-10,
경기,2022-04-11,
경기,2022-04-12,0
경기,2022-04-13,9.5
경기,2022-04-14,1.2
경기,2022-04-15,
경기,2022-04-16,
경기,2022-04-17,
경기,2022-04-18,
경기,2022-04-19,
경기,2022-04-20,
경기,2022-04-21,
경기,2022-04-22,
경기,2022-04-23,
경기,2022-04-24,0
경기,2022-04-25,4.2
경기,2022-04-26,12
경기,2022-04-27,
경기,2022-04-28,
경기,2022-04-29,14.2
경기,2022-04-30,
경기,2022-05-01,
경기,2022-05-02,0
경기,2022-05-03,
경기,2022-05-04,
경기,2022-05-05,
경기,2022-05-06,
경기,2022-05-07,0.1
경기,2022-05-08,2.4
경기,2022-05-09,
경기,2022-05-10,0
경기,2022-05-11,0
경기,2022-05-12,
경기,2022-05-13,
경기,2022-05-14,
경기,2022-05-15,
경기,2022-05-16,
경기,2022-05-17,
경기,2022-05-18,0.5
경기,2022-05-19,
경기,2022-05-20,
경기,2022-05-21,
경기,2022-05-22,
경기,2022-05-23,
경기,2022-05-24,
경기,2022-05-25,10
경기,2022-05-26,
경기,2022-05-27,
경기,2022-05-28,
경기,2022-05-29,
경기,2022-05-30,0.4
경기,2022-05-31,
경기,2022-06-01,
경기,2022-06-02,
경기,2022-06-03,
경기,2022-06-04,
경기,2022-06-05,0.3
경기,2022-06-06,3.1
경기,2022-06-07,
경기,2022-06-08,
경기,2022-06-09,0.1
경기,2022-06-10,1.3
경기,2022-06-11,0
경기,2022-06-12,
경기,2022-06-13,
경기,2022-06-14,0.5
경기,2022-06-15,52.7
경기,2022-06-16,0.1
경기,2022-06-17,
경기,2022-06-18,
경기,2022-06-19,0
경기,2022-06-20,
경기,2022-06-21,
경기,2022-06-22,
경기,2022-06-23,65
경기,2022-06-24,15.4
경기,2022-06-25,
경기,2022-06-26,
경기,2022-06-27,3.4
경기,2022-06-28,0
경기,2022-06-29,45.2
경기,2022-06-30,285
경기,2022-07-01,5.4
경기,2022-07-02,
경기,2022-07-03,
경기,2022-07-04,
경기,2022-07-05,0
경기,2022-07-06,23.5
경기,2022-07-07,0
경기,2022-07-08,0.2
경기,2022-07-09,0
경기,2022-07-10,0
경기,2022-07-11,0.7
경기,2022-07-12,
경기,2022-07-13,139.1
경기,2022-07-14,0.8
경기,2022-07-15,
경기,2022-07-16,
경기,2022-07-17,
경기,2022-07-18,0
경기,2022-07-19,
경기,2022-07-20,0.6
경기,2022-07-21,12.4
경기,2022-07-22,0.1
경기,2022-07-23,25.7
경기,2022-07-24,0.4
경기,2022-07-25,
경기,2022-07-26,
경기,2022-07-27,
경기,2022-07-28,0.3
경기,2022-07-29,
경기,2022-07-30,0
경기,2022-07-31,33.8
경기,2022-08-01,37.3
경기,2022-08-02,5
경기,2022-08-03,55.5
경기,2022-08-04,0
경기,2022-08-05,0.4
경기,2022-08-06,6.9
경기,2022-08-07,0
경기,2022-08-08,129.4
경기,2022-08-09,192.8
경기,2022-08-10,14.6
경기,2022-08-11,83.7
경기,2022-08-12,
경기,2022-08-13,6.9
경기,2022-08-14,31.5
경기,2022-08-15,0.6
경기,2022-08-16,0
경기,2022-08-17,
경기,2022-08-18,
경기,2022-08-19,9
경기,2022-08-20,0
경기,2022-08-21,
경기,2022-08-22,2.2
경기,2022-08-23,6.1
경기,2022-08-24,
경기,2022-08-25,0.4
경기,2022-08-26,
경기,2022-08-27,2.4
경기,2022-08-28,
경기,2022-08-29,1.4
경기,2022-08-30,54.7
경기,2022-08-31,0
경기,2022-09-01,
경기,2022-09-02,
경기,2022-09-03,
경기,2022-09-04,18.7
경기,2022-09-05,120.4
경기,2022-09-06,39.3
경기,2022-09-07,
경기,2022-09-08,
경기,2022-09-09,
경기,2022-09-10,
경기,2022-09-11,
경기,2022-09-12,
경기,2022-09-13,0
경기,2022-09-14,0
경기,2022-09-15,
경기,2022-09-16,7.3
경기,2022-09-17,2.4
경기,2022-09-18,
경기,2022-09-19,
경기,2022-09-20,
경기,2022-09-21,
경기,2022-09-22,
경기,2022-09-23,2
경기,2022-09-24,
경기,2022-09-25,
경기,2022-09-26,
경기,2022-09-27,
경기,2022-09-28,
경기,2022-09-29,
경기,2022-09-30,
경기,2022-10-01,
경기,2022-10-02,12
경기,2022-10-03,38.7
경기,2022-10-04,21.2
경기,2022-10-05,
경기,2022-10-06,
경기,2022-10-07,
경기,2022-10-08,
경기,2022-10-09,23
경기,2022-10-10,13.6
경기,2022-10-11,
경기,2022-10-12,
경기,2022-10-13,
경기,2022-10-14,
경기,2022-10-15,
경기,2022-10-16,
경기,2022-10-17,
경기,2022-10-18,
경기,2022-10-19,
경기,2022-10-20,
경기,2022-10-21,
경기,2022-10-22,
경기,2022-10-23,
경기,2022-10-24,
경기,2022-10-25,
경기,2022-10-26,
경기,2022-10-27,
경기,2022-10-28,
경기,2022-10-29,
경기,2022-10-30,
경기,2022-10-31,
경기,2022-11-01,
경기,2022-11-02,
경기,2022-11-03,
경기,2022-11-04,
경기,2022-11-05,
경기,2022-11-06,
경기,2022-11-07,0
경기,2022-11-08,0.2
경기,2022-11-09,
경기,2022-11-10,
경기,2022-11-11,
경기,2022-11-12,34.7
경기,2022-11-13,0
경기,2022-11-14,
경기,2022-11-15,2.5
경기,2022-11-16,
경기,2022-11-17,
경기,2022-11-18,
경기,2022-11-19,
경기,2022-11-20,
경기,2022-11-21,0
경기,2022-11-22,0.1
경기,2022-11-23,0
경기,2022-11-24,
경기,2022-11-25,0.8
경기,2022-11-26,0.1
경기,2022-11-27,
경기,2022-11-28,10.4
경기,2022-11-29,2.6
경기,2022-11-30,
경기,2022-12-01,
경기,2022-12-02,
경기,2022-12-03,0.4
경기,2022-12-04,
경기,2022-12-05,
경기,2022-12-06,2.2
경기,2022-12-07,0.1
경기,2022-12-08,
경기,2022-12-09,0.1
경기,2022-12-10,
경기,2022-12-11,
경기,2022-12-12,3.5
경기,2022-12-13,3.9
경기,2022-12-14,
경기,2022-12-15,3.6
경기,2022-12-16,
경기,2022-12-17,0.6
경기,2022-12-18,
경기,2022-12-19,0
경기,2022-12-20,
경기,2022-12-21,4.1
경기,2022-12-22,0
경기,2022-12-23,
경기,2022-12-24,
경기,2022-12-25,
경기,2022-12-26,
경기,2022-12-27,
경기,2022-12-28,0.9
경기,2022-12-29,0
경기,2022-12-30,0.3
경기,2022-12-31,0
경기,2023-01-01,
경기,2023-01-02,
경기,2023-01-03,
경기,2023-01-04,
경기,2023-01-05,
경기,2023-01-06,5.5
경기,2023-01-07,0.1
경기,2023-01-08,
경기,2023-01-09,
경기,2023-01-10,
경기,2023-01-11,
경기,2023-01-12,0.1
경기,2023-01-13,25.2
경기,2023-01-14,3.7
경기,2023-01-15,2.3
경기,2023-01-16,0
경기,2023-01-17,0
경기,2023-01-18,
경기,2023-01-19,0.7
경기,2023-01-20,
경기,2023-01-21,
경기,2023-01-22,
경기,2023-01-23,
경기,2023-01-24,0
경기,2023-01-25,
경기,2023-01-26,1.3
경기,2023-01-27,
경기,2023-01-28,0
경기,2023-01-29,0
경기,2023-01-30,
경기,2023-01-31,
경기,2023-02-01,
경기,2023-02-02,
경기,2023-02-03,
경기,2023-02-04,
경기,2023-02-05,
경기,2023-02-06,
경기,2023-02-07,
경기,2023-02-08,
경기,2023-02-09,0
경기,2023-02-10,0.5
경기,2023-02-11,
경기,2023-02-12,
경기,2023-02-13,
경기,2023-02-14,
경기,2023-02-15,
경기,2023-02-16,0
경기,2023-02-17,
경기,2023-02-18,
경기,2023-02-19,0.2
경기,2023-02-20,
경기,2023-02-21,
경기,2023-02-22,
경기,2023-02-23,
경기,2023-02-24,
경기,2023-02-25,
경기,2023-02-26,
경기,2023-02-27,
경기,2023-02-28,
경기,2023-03-01,
경기,2023-03-02,
경기,2023-03-03,
경기,2023-03-04,
경기,2023-03-05,
경기,2023-03-06,
경기,2023-03-07,0
경기,2023-03-08,0
경기,2023-03-09,0.1
경기,2023-03-10,
경기,2023-03-11,
경기,2023-03-12,5.2
경기,2023-03-13,
경기,2023-03-14,
경기,2023-03-15,
경기,2023-03-16,
경기,2023-03-17,
경기,2023-03-18,
경기,2023-03-19,
경기,2023-03-20,
경기,2023-03-21,
경기,2023-03-22,
경기,2023-03-23,0.2
경기,2023-03-24,
경기,2023-03-25,
경기,2023-03-26,
경기,2023-03-27,
경기,2023-03-28,
경기,2023-03-29,
경기,2023-03-30,
경기,2023-03-31,
경기,2023-04-01,
경기,2023-04-02,
경기,2023-04-03,
경기,2023-04-04,9.5
경기,2023-04-05,35.7
경기,2023-04-06,3.6
경기,2023-04-07,
경기,2023-04-08,
경기,2023-04-09,
경기,2023-04-10,
경기,2023-04-11,0
경기,2023-04-12,
경기,2023-04-13,
경기,2023-04-14,
경기,2023-04-15,2
경기,2023-04-16,
경기,2023-04-17,
경기,2023-04-18,1
경기,2023-04-19,
경기,2023-04-20,0
경기,2023-04-21,
경기,2023-04-22,
경기,2023-04-23,
경기,2023-04-24,
경기,2023-04-25,0.1
경기,2023-04-26,0
경기,2023-04-27,
경기,2023-04-28,1.3
경기,2023-04-29,14.2
경기,2023-04-30,0
경기,2023-05-01,
경기,2023-05-02,
경기,2023-05-03,
경기,2023-05-04,
경기,2023-05-05,9.4
경기,2023-05-06,46.8
경기,2023-05-07,1.7
경기,2023-05-08,
경기,2023-05-09,
경기,2023-05-10,
경기,2023-05-11,
경기,2023-05-12,
경기,2023-05-13,
경기,2023-05-14,
경기,2023-05-15,
경기,2023-05-16,
경기,2023-05-17,
경기,2023-05-18,1.1
경기,2023-05-19,
경기,2023-05-20,
경기,2023-05-21,0
경기,2023-05-22,
경기,2023-05-23,
경기,2023-05-24,
경기,2023-05-25,
경기,2023-05-26,0
경기,2023-05-27,14.2
경기,2023-05-28,40.4
경기,2023-05-29,6.7
경기,2023-05-30,0
경기,2023-05-31,
경기,2023-06-01,
경기,2023-06-02,
경기,2023-06-03,
경기,2023-06-04,
경기,2023-06-05,
경기,2023-06-06,
경기,2023-06-07,
경기,2023-06-08,0
경기,2023-06-09,2.8
경기,2023-06-10,0
경기,2023-06-11,0
경기,2023-06-12,0
경기,2023-06-13,
경기,2023-06-14,
경기,2023-06-15,1.1
경기,2023-06-16,
경기,2023-06-17,
경기,2023-06-18,
경기,2023-06-19,
경기,2023-06-20,18.5
경기,2023-06-21,17
경기,2023-06-22,0.2
경기,2023-06-23,
경기,2023-06-24,
경기,2023-06-25,
경기,2023-06-26,31.3
경기,2023-06-27,0.8
경기,2023-06-28,0
경기,2023-06-29,58.6
경기,2023-06-30,1.2
경기,2023-07-01,
경기,2023-07-02,
경기,2023-07-03,
경기,2023-07-04,22.5
경기,2023-07-05,22
경기,2023-07-06,
경기,2023-07-07,0
경기,2023-07-08,1.3
경기,2023-07-09,31.2
경기,2023-07-10,21.2
경기,2023-07-11,49.6
경기,2023-07-12,0.2
경기,2023-07-13,64.5
경기,2023-07-14,80.8
경기,2023-07-15,9.6
경기,2023-07-16,0.2
경기,2023-07-17,7.8
경기,2023-07-18,60.7
경기,2023-07-19,
경기,2023-07-20,
경기,2023-07-21,
경기,2023-07-22,11.5
경기,2023-07-23,86.3
경기,2023-07-24,0.1
경기,2023-07-25,1.4
경기,2023-07-26,19.6
경기,2023-07-27,0
경기,2023-07-28,
경기,2023-07-29,
경기,2023-07-30,0
경기,2023-07-31,
경기,2023-08-01,
경기,2023-08-02,
경기,2023-08-03,
경기,2023-08-04,
경기,2023-08-05,
경기,2023-08-06,0.4
경기,2023-08-07,0
경기,2023-08-08,
경기,2023-08-09,0.6
경기,2023-08-10,91.6
경기,2023-08-11,30.3
경기,2023-08-12,0.6
경기,2023-08-13,
경기,2023-08-14,
경기,2023-08-15,
경기,2023-08-16,
경기,2023-08-17,
경기,2023-08-18,
경기,2023-08-19,
경기,2023-08-20,0
경기,2023-08-21,0
경기,2023-08-22,0.3
경기,2023-08-23,23.8
경기,2023-08-24,2.7
경기,2023-08-25,
경기,2023-08-26,
경기,2023-08-27,0.4
경기,2023-08-28,25.2
경기,2023-08-29,20.1
경기,2023-08-30,4.7
경기,2023-08-31,0
경기,2023-09-01,
경기,2023-09-02,
경기,2023-09-03,5.8
경기,2023-09-04,4
경기,2023-09-05,
경기,2023-09-06,
경기,2023-09-07,
경기,2023-09-08,
경기,2023-09-09,
경기,2023-09-10,
경기,2023-09-11,
경기,2023-09-12,
경기,2023-09-13,34.9
경기,2023-09-14,0.2
경기,2023-09-15,5.6
경기,2023-09-16,3.6
경기,2023-09-17,0
경기,2023-09-18,
경기,2023-09-19,
경기,2023-09-20,36.6
경기,2023-09-21,0
경기,2023-09-22,
경기,2023-09-23,
경기,2023-09-24,
경기,2023-09-25,0.1
경기,2023-09-26,34.7
경기,2023-09-27,8.5
경기,2023-09-28,
경기,2023-09-29,
경기,2023-09-30,1.6
경기,2023-10-01,
경기,2023-10-02,
경기,2023-10-03,
경기,2023-10-04,2.2
경기,2023-10-05,
경기,2023-10-06,
경기,2023-10-07,
경기,2023-10-08,0
경기,2023-10-09,1.5
경기,2023-10-10,
경기,2023-10-11,
경기,2023-10-12,
경기,2023-10-13,
경기,2023-10-14,5.6
경기,2023-10-15,
경기,2023-10-16,
경기,2023-10-17,
경기,2023-10-18,
경기,2023-10-19,24.1
경기,2023-10-20,
경기,2023-10-21,2.4
경기,2023-10-22,
경기,2023-10-23,
경기,2023-10-24,
경기,2023-10-25,
경기,2023-10-26,
경기,2023-10-27,0
경기,2023-10-28,
경기,2023-10-29,
경기,2023-10-30,
경기,2023-10-31,
경기,2023-11-01,
경기,2023-11-02,
경기,2023-11-03,2
경기,2023-11-04,
경기,2023-11-05,22.1
경기,2023-11-06,54.5
경기,2023-11-07,2.2
경기,2023-11-08,
경기,2023-11-09,0
경기,2023-11-10,
경기,2023-11-11,
경기,2023-11-12,
경기,2023-11-13,
경기,2023-11-14,
경기,2023-11-15,
경기,2023-11-16,11
경기,2023-11-17,3.7
경기,2023-11-18,
경기,2023-11-19,
경기,2023-11-20,
경기,2023-11-21,
경기,2023-11-22,
경기,2023-11-23,0
경기,2023-11-24,
경기,2023-11-25,
경기,2023-11-26,0
경기,2023-11-27,3.3
경기,2023-11-28,0
경기,2023-11-29,0.2
경기,2023-11-30,
경기,2023-12-01,
경기,2023-12-02,0
경기,2023-12-03,
경기,2023-12-04,
경기,2023-12-05,
경기,2023-12-06,1.7
경기,2023-12-07,
경기,2023-12-08,
경기,2023-12-09,
경기,2023-12-10,0
경기,2023-12-11,13.6
경기,2023-12-12,0.1
경기,2023-12-13,
경기,2023-12-14,17.5
경기,2023-12-15,30.7
경기,2023-12-16,5.6
경기,2023-12-17,
경기,2023-12-18,
경기,2023-12-19,0
경기,2023-12-20,1.7
경기,2023-12-21,
경기,2023-12-22,
경기,2023-12-23,0
경기,2023-12-24,0.8
경기,2023-12-25,2
경기,2023-12-26,
경기,2023-12-27,
경기,2023-12-28,
경기,2023-12-29,
경기,2023-12-30,8.4
경기,2023-12-31,1.4
경기,2024-01-01,0
경기,2024-01-02,0
경기,2024-01-03,1.9
경기,2024-01-04,
경기,2024-01-05,0
경기,2024-01-06,0.6
경기,2024-01-07,
경기,2024-01-08,
경기,2024-01-09,3
경기,2024-01-10,
경기,2024-01-11,0
경기,2024-01-12,
경기,2024-01-13,
경기,2024-01-14,2.5
경기,2024-01-15,
경기,2024-01-16,
경기,2024-01-17,10.4
경기,2024-01-18,1.2
경기,2024-01-19,
경기,2024-01-20,1.4
경기,2024-01-21,0
경기,2024-01-22,0.2
경기,2024-01-23,0
경기,2024-01-24,
경기,2024-01-25,
경기,2024-01-26,
경기,2024-01-27,
경기,2024-01-28,
경기,2024-01-29,
경기,2024-01-30,
경기,2024-01-31,
경기,2024-02-01,
경기,2024-02-02,
경기,2024-02-03,0.6
경기,2024-02-04,0
경기,2024-02-05,4.7
경기,2024-02-06,0
경기,2024-02-07,0
경기,2024-02-08,
경기,2024-02-09,
경기,2024-02-10,
경기,2024-02-11,
경기,2024-02-12,
경기,2024-02-13,
경기,2024-02-14,
경기,2024-02-15,6.4
경기,2024-02-16,
경기,2024-02-17,
경기,2024-02-18,17.8
경기,2024-02-19,10.9
경기,2024-02-20,2.2
경기,2024-02-21,21.5
경기,2024-02-22,7.9
경기,2024-02-23,0
경기,2024-02-24,1.3
경기,2024-02-25,1.5
경기,2024-02-26,
경기,2024-02-27,
경기,2024-02-28,
경기,2024-02-29,
경기,2024-03-01,
경기,2024-03-02,0
경기,2024-03-03,
경기,2024-03-04,
경기,2024-03-05,0
경기,2024-03-06,
경기,2024-03-07,
경기,2024-03-08,
경기,2024-03-09,
경기,2024-03-10,
경기,2024-03-11,
경기,2024-03-12,2.4
경기,2024-03-13,
경기,2024-03-14,
경기,2024-03-15,
경기,2024-03-16,
경기,2024-03-17,0.5
경기,2024-03-18,
경기,2024-03-19,1.9
경기,2024-03-20,
경기,2024-03-21,
경기,2024-03-22,2.1
경기,2024-03-23,
경기,2024-03-24,
경기,2024-03-25,3.5
경기,2024-03-26,15.7
경기,2024-03-27,
경기,2024-03-28,2.2
경기,2024-03-29,1.9
경기,2024-03-30,
경기,2024-03-31,
경기,2024-04-01,
경기,2024-04-02,
경기,2024-04-03,8.5
경기,2024-04-04,
경기,2024-04-05,
경기,2024-04-06,
경기,2024-04-07,
경기,2024-04-08,
경기,2024-04-09,
경기,2024-04-10,
경기,2024-04-11,0
경기,2024-04-12,
경기,2024-04-13,
경기,2024-04-14,
경기,2024-04-15,17.1
경기,2024-04-16,4.4
경기,2024-04-17,
경기,2024-04-18,
경기,2024-04-19,
경기,2024-04-20,6.3
경기,2024-04-21,0
경기,2024-04-22,
경기,2024-04-23,0.3
경기,2024-04-24,18.4
경기,2024-04-25,0
경기,2024-04-26,
경기,2024-04-27,
경기,2024-04-28,
경기,2024-04-29,
경기,2024-04-30,
경기,2024-05-01,
경기,2024-05-02,
경기,2024-05-03,
경기,2024-05-04,
경기,2024-05-05,45.5
경기,2024-05-06,6.6
경기,2024-05-07,8.7
경기,2024-05-08,
경기,2024-05-09,
경기,2024-05-10,
경기,2024-05-11,23.5
경기,2024-05-12,
경기,2024-05-13,
경기,2024-05-14,
경기,2024-05-15,14.3
경기,2024-05-16,0.5
경기,2024-05-17,
경기,2024-05-18,
경기,2024-05-19,
경기,2024-05-20,
경기,2024-05-21,
경기,2024-05-22,
경기,2024-05-23,
경기,2024-05-24,
경기,2024-05-25,
경기,2024-05-26,10.3
경기,2024-05-27,
경기,2024-05-28,
경기,2024-05-29,
경기,2024-05-30,
경기,2024-05-31,0
경기,2024-06-01,1.3
경기,2024-06-02,
경기,2024-06-03,
경기,2024-06-04,
경기,2024-06-05,
경기,2024-06-06,0
경기,2024-06-07,0
경기,2024-06-08,13.4
경기,2024-06-09,
경기,2024-06-10,
경기,2024-06-11,
경기,2024-06-12,
경기,2024-06-13,
경기,2024-06-14,
경기,2024-06-15,0
경기,2024-06-16,
경기,2024-06-17,
경기,2024-06-18,
경기,2024-06-19,
경기,2024-06-20,
경기,2024-06-21,
경기,2024-06-22,72.8
경기,2024-06-23,3.2
경기,2024-06-24,
경기,2024-06-25,
경기,2024-06-26,
경기,2024-06-27,
경기,2024-06-28,
경기,2024-06-29,29.5
경기,2024-06-30,17.3
경기,2024-07-01,
경기,2024-07-02,62.7
경기,2024-07-03,0.9
경기,2024-07-04,3.6
경기,2024-07-05,4.2
경기,2024-07-06,11.8
경기,2024-07-07,2.5
경기,2024-07-08,38.3
경기,2024-07-09,8.5
경기,2024-07-10,14
경기,2024-07-11,
경기,2024-07-12,
경기,2024-07-13,0
경기,2024-07-14,
경기,2024-07-15,0
경기,2024-07-16,18
경기,2024-07-17,6.9
경기,2024-07-18,151.9
경기,2024-07-19,0
경기,2024-07-20,10.2
경기,2024-07-21,0.2
경기,2024-07-22,2.9
경기,2024-07-23,50.9
경기,2024-07-24,3
경기,2024-07-25,2.2
경기,2024-07-26,0.3
경기,2024-07-27,10.3
경기,2024-07-28,
